Duengung_ID,Versuchsjahr,Termin,Parzelle_ID,Duengemittel_ID,Mineralisch,Organisch,Stickstoff_org,Stickstoff_min,Gesamt_Stickstoff,Phosphor,Kalium,Kalzium,Technik_ID
1911,1984,1983-08-26T00:00:00,47,7,1,0,,,,102,332,,16
1912,1984,1983-08-26T00:00:00,46,7,1,0,,,,102,332,,16
1913,1984,1983-08-26T00:00:00,33,7,1,0,,,,102,332,,16
1914,1984,1983-08-26T00:00:00,34,7,1,0,,,,102,332,,16
1915,1984,1983-08-26T00:00:00,35,7,1,0,,,,102,332,,16
1916,1984,1983-08-26T00:00:00,36,7,1,0,,,,102,332,,16
1917,1984,1983-08-26T00:00:00,40,7,1,0,,,,102,332,,16
1918,1984,1983-08-26T00:00:00,42,7,1,0,,,,102,332,,16
1919,1984,1983-08-26T00:00:00,44,7,1,0,,,,102,332,,16
1920,1984,1983-08-26T00:00:00,38,7,1,0,,,,102,332,,16
1921,1984,1983-08-26T00:00:00,57,7,1,0,,,,102,332,,16
1922,1984,1983-08-26T00:00:00,63,7,1,0,,,,102,332,,16
1923,1984,1983-08-26T00:00:00,60,7,1,0,,,,102,332,,16
1924,1984,1983-08-26T00:00:00,53,7,1,0,,,,102,332,,16
1925,1984,1983-08-26T00:00:00,61,7,1,0,,,,102,332,,16
1926,1984,1983-08-26T00:00:00,64,7,1,0,,,,102,332,,16
1927,1984,1983-08-26T00:00:00,59,7,1,0,,,,102,332,,16
1928,1984,1983-08-26T00:00:00,58,7,1,0,,,,102,332,,16
1929,1984,1983-08-26T00:00:00,54,7,1,0,,,,102,332,,16
1930,1984,1983-08-26T00:00:00,56,7,1,0,,,,102,332,,16
1931,1984,1983-08-26T00:00:00,62,7,1,0,,,,102,332,,16
1932,1984,1983-08-26T00:00:00,55,7,1,0,,,,102,332,,16
1933,1984,1983-08-26T00:00:00,49,7,1,0,,,,102,332,,16
1934,1984,1983-08-26T00:00:00,50,7,1,0,,,,102,332,,16
1935,1984,1983-08-26T00:00:00,51,7,1,0,,,,102,332,,16
1936,1984,1983-08-26T00:00:00,52,7,1,0,,,,102,332,,16
1937,1984,1983-09-02T00:00:00,5,4,0,1,150,,,,,,15
1938,1984,1983-09-02T00:00:00,6,4,0,1,150,,,,,,15
1939,1984,1983-09-02T00:00:00,7,4,0,1,150,,,,,,15
1940,1984,1983-09-02T00:00:00,8,4,0,1,150,,,,,,15
1941,1984,1983-09-02T00:00:00,9,4,0,1,300,,,,,,15
1942,1984,1983-09-02T00:00:00,10,4,0,1,300,,,,,,15
1943,1984,1983-09-02T00:00:00,11,4,0,1,300,,,,,,15
1944,1984,1983-09-02T00:00:00,12,4,0,1,300,,,,,,15
1945,1984,1983-09-02T00:00:00,13,4,0,1,450,,,,,,15
1946,1984,1983-09-02T00:00:00,14,4,0,1,450,,,,,,15
1947,1984,1983-09-02T00:00:00,15,4,0,1,450,,,,,,15
1948,1984,1983-09-02T00:00:00,16,4,0,1,450,,,,,,15
1949,1984,1983-09-02T00:00:00,17,4,0,1,150,,,,,,15
1950,1984,1983-09-02T00:00:00,18,4,0,1,150,,,,,,15
1951,1984,1983-09-02T00:00:00,19,4,0,1,150,,,,,,15
1952,1984,1983-09-02T00:00:00,20,4,0,1,150,,,,,,15
1953,1984,1983-09-02T00:00:00,29,4,0,1,300,,,,,,15
1954,1984,1983-09-02T00:00:00,31,4,0,1,300,,,,,,15
1955,1984,1983-09-02T00:00:00,24,4,0,1,300,,,,,,15
1956,1984,1983-09-02T00:00:00,32,4,0,1,300,,,,,,15
1957,1984,1983-09-02T00:00:00,25,4,0,1,450,,,,,,15
1958,1984,1983-09-02T00:00:00,21,4,0,1,450,,,,,,15
1959,1984,1983-09-02T00:00:00,23,4,0,1,450,,,,,,15
1960,1984,1983-09-02T00:00:00,27,4,0,1,450,,,,,,15
1961,1984,1983-09-02T00:00:00,43,4,0,1,150,,,,,,15
1962,1984,1983-09-02T00:00:00,41,4,0,1,150,,,,,,15
1963,1984,1983-09-02T00:00:00,47,4,0,1,150,,,,,,15
1964,1984,1983-09-02T00:00:00,46,4,0,1,150,,,,,,15
1965,1984,1983-09-02T00:00:00,33,4,0,1,300,,,,,,15
1966,1984,1983-09-02T00:00:00,34,4,0,1,300,,,,,,15
1967,1984,1983-09-02T00:00:00,35,4,0,1,300,,,,,,15
1968,1984,1983-09-02T00:00:00,36,4,0,1,300,,,,,,15
1969,1984,1983-09-02T00:00:00,40,4,0,1,450,,,,,,15
1970,1984,1983-09-02T00:00:00,42,4,0,1,450,,,,,,15
1971,1984,1983-09-02T00:00:00,44,4,0,1,450,,,,,,15
1972,1984,1983-09-02T00:00:00,38,4,0,1,450,,,,,,15
1973,1984,1983-09-02T00:00:00,61,4,0,1,150,,,,,,15
1974,1984,1983-09-02T00:00:00,64,4,0,1,150,,,,,,15
1975,1984,1983-09-02T00:00:00,59,4,0,1,150,,,,,,15
1976,1984,1983-09-02T00:00:00,58,4,0,1,150,,,,,,15
1977,1984,1983-09-02T00:00:00,54,4,0,1,300,,,,,,15
1978,1984,1983-09-02T00:00:00,56,4,0,1,300,,,,,,15
1979,1984,1983-09-02T00:00:00,62,4,0,1,300,,,,,,15
1980,1984,1983-09-02T00:00:00,55,4,0,1,300,,,,,,15
1981,1984,1983-09-02T00:00:00,49,4,0,1,450,,,,,,15
1982,1984,1983-09-02T00:00:00,50,4,0,1,450,,,,,,15
1983,1984,1983-09-02T00:00:00,51,4,0,1,450,,,,,,15
1984,1984,1983-09-02T00:00:00,52,4,0,1,450,,,,,,15
1985,1984,1984-04-26T00:00:00,2,2,1,0,,60,,,,,16
1986,1984,1984-04-26T00:00:00,3,2,1,0,,120,,,,,16
1987,1984,1984-04-26T00:00:00,4,2,1,0,,180,,,,,16
1988,1984,1984-04-26T00:00:00,6,2,1,0,,60,,,,,16
1989,1984,1984-04-26T00:00:00,7,2,1,0,,120,,,,,16
1990,1984,1984-04-26T00:00:00,8,2,1,0,,180,,,,,16
1991,1984,1984-04-26T00:00:00,10,2,1,0,,60,,,,,16
1992,1984,1984-04-26T00:00:00,11,2,1,0,,120,,,,,16
1993,1984,1984-04-26T00:00:00,12,2,1,0,,180,,,,,16
1994,1984,1984-04-26T00:00:00,14,2,1,0,,60,,,,,16
1995,1984,1984-04-26T00:00:00,15,2,1,0,,120,,,,,16
1996,1984,1984-04-26T00:00:00,16,2,1,0,,180,,,,,16
1997,1984,1984-04-26T00:00:00,28,2,1,0,,60,,,,,16
1998,1984,1984-04-26T00:00:00,30,2,1,0,,120,,,,,16
1999,1984,1984-04-26T00:00:00,26,2,1,0,,180,,,,,16
2000,1984,1984-04-26T00:00:00,18,2,1,0,,60,,,,,16
2001,1984,1984-04-26T00:00:00,19,2,1,0,,120,,,,,16
2002,1984,1984-04-26T00:00:00,20,2,1,0,,180,,,,,16
2003,1984,1984-04-26T00:00:00,31,2,1,0,,60,,,,,16
2004,1984,1984-04-26T00:00:00,24,2,1,0,,120,,,,,16
2005,1984,1984-04-26T00:00:00,32,2,1,0,,180,,,,,16
2006,1984,1984-04-26T00:00:00,21,2,1,0,,60,,,,,16
2007,1984,1984-04-26T00:00:00,23,2,1,0,,120,,,,,16
2008,1984,1984-04-26T00:00:00,27,2,1,0,,180,,,,,16
2009,1984,1984-04-26T00:00:00,39,2,1,0,,60,,,,,16
2010,1984,1984-04-26T00:00:00,37,2,1,0,,120,,,,,16
2011,1984,1984-04-26T00:00:00,48,2,1,0,,180,,,,,16
2012,1984,1984-04-26T00:00:00,41,2,1,0,,60,,,,,16
2013,1984,1984-04-26T00:00:00,47,2,1,0,,120,,,,,16
2014,1984,1984-04-26T00:00:00,46,2,1,0,,180,,,,,16
2015,1984,1984-04-26T00:00:00,34,2,1,0,,60,,,,,16
2016,1984,1984-04-26T00:00:00,35,2,1,0,,120,,,,,16
2017,1984,1984-04-26T00:00:00,36,2,1,0,,180,,,,,16
2018,1984,1984-04-26T00:00:00,42,2,1,0,,60,,,,,16
2019,1984,1984-04-26T00:00:00,44,2,1,0,,120,,,,,16
2020,1984,1984-04-26T00:00:00,38,2,1,0,,180,,,,,16
2021,1984,1984-04-26T00:00:00,63,2,1,0,,60,,,,,16
2022,1984,1984-04-26T00:00:00,60,2,1,0,,120,,,,,16
2023,1984,1984-04-26T00:00:00,53,2,1,0,,180,,,,,16
2024,1984,1984-04-26T00:00:00,64,2,1,0,,60,,,,,16
2025,1984,1984-04-26T00:00:00,59,2,1,0,,120,,,,,16
2026,1984,1984-04-26T00:00:00,58,2,1,0,,180,,,,,16
2027,1984,1984-04-26T00:00:00,56,2,1,0,,60,,,,,16
2028,1984,1984-04-26T00:00:00,62,2,1,0,,120,,,,,16
2029,1984,1984-04-26T00:00:00,55,2,1,0,,180,,,,,16
2030,1984,1984-04-26T00:00:00,50,2,1,0,,60,,,,,16
2031,1984,1984-04-26T00:00:00,51,2,1,0,,120,,,,,16
2032,1984,1984-04-26T00:00:00,52,2,1,0,,180,,,,,16
2033,1985,1984-10-05T00:00:00,1,1,1,0,,,,,,1144,16
2034,1985,1984-10-05T00:00:00,2,1,1,0,,,,,,1144,16
2035,1985,1984-10-05T00:00:00,3,1,1,0,,,,,,1144,16
2036,1985,1984-10-05T00:00:00,4,1,1,0,,,,,,1144,16
2037,1985,1984-10-05T00:00:00,5,1,1,0,,,,,,1144,16
2038,1985,1984-10-05T00:00:00,6,1,1,0,,,,,,1144,16
2039,1985,1984-10-05T00:00:00,7,1,1,0,,,,,,1144,16
2040,1985,1984-10-05T00:00:00,8,1,1,0,,,,,,1144,16
2041,1985,1984-10-05T00:00:00,9,1,1,0,,,,,,1144,16
2042,1985,1984-10-05T00:00:00,10,1,1,0,,,,,,1144,16
2043,1985,1984-10-05T00:00:00,11,1,1,0,,,,,,1144,16
2044,1985,1984-10-05T00:00:00,12,1,1,0,,,,,,1144,16
2045,1985,1984-10-05T00:00:00,13,1,1,0,,,,,,1144,16
2046,1985,1984-10-05T00:00:00,14,1,1,0,,,,,,1144,16
2047,1985,1984-10-05T00:00:00,15,1,1,0,,,,,,1144,16
2048,1985,1984-10-05T00:00:00,16,1,1,0,,,,,,1144,16
2049,1985,1984-10-05T00:00:00,22,1,1,0,,,,,,1144,16
2050,1985,1984-10-05T00:00:00,28,1,1,0,,,,,,1144,16
2051,1985,1984-10-05T00:00:00,30,1,1,0,,,,,,1144,16
2052,1985,1984-10-05T00:00:00,26,1,1,0,,,,,,1144,16
2053,1985,1984-10-05T00:00:00,17,1,1,0,,,,,,1144,16
2054,1985,1984-10-05T00:00:00,18,1,1,0,,,,,,1144,16
2055,1985,1984-10-05T00:00:00,19,1,1,0,,,,,,1144,16
2056,1985,1984-10-05T00:00:00,20,1,1,0,,,,,,1144,16
2057,1985,1984-10-05T00:00:00,29,1,1,0,,,,,,1144,16
2058,1985,1984-10-05T00:00:00,31,1,1,0,,,,,,1144,16
2059,1985,1984-10-05T00:00:00,24,1,1,0,,,,,,1144,16
2060,1985,1984-10-05T00:00:00,32,1,1,0,,,,,,1144,16
2061,1985,1984-10-05T00:00:00,25,1,1,0,,,,,,1144,16
2062,1985,1984-10-05T00:00:00,21,1,1,0,,,,,,1144,16
2063,1985,1984-10-05T00:00:00,23,1,1,0,,,,,,1144,16
2064,1985,1984-10-05T00:00:00,27,1,1,0,,,,,,1144,16
2065,1985,1984-10-05T00:00:00,45,1,1,0,,,,,,1144,16
2066,1985,1984-10-05T00:00:00,39,1,1,0,,,,,,1144,16
2067,1985,1984-10-05T00:00:00,37,1,1,0,,,,,,1144,16
2068,1985,1984-10-05T00:00:00,48,1,1,0,,,,,,1144,16
2069,1985,1984-10-05T00:00:00,43,1,1,0,,,,,,1144,16
2070,1985,1984-10-05T00:00:00,41,1,1,0,,,,,,1144,16
2071,1985,1984-10-05T00:00:00,47,1,1,0,,,,,,1144,16
2072,1985,1984-10-05T00:00:00,46,1,1,0,,,,,,1144,16
2073,1985,1984-10-05T00:00:00,33,1,1,0,,,,,,1144,16
2074,1985,1984-10-05T00:00:00,34,1,1,0,,,,,,1144,16
2075,1985,1984-10-05T00:00:00,35,1,1,0,,,,,,1144,16
2076,1985,1984-10-05T00:00:00,36,1,1,0,,,,,,1144,16
2077,1985,1984-10-05T00:00:00,40,1,1,0,,,,,,1144,16
2078,1985,1984-10-05T00:00:00,42,1,1,0,,,,,,1144,16
2079,1985,1984-10-05T00:00:00,44,1,1,0,,,,,,1144,16
2080,1985,1984-10-05T00:00:00,38,1,1,0,,,,,,1144,16
2081,1985,1984-10-05T00:00:00,57,1,1,0,,,,,,1144,16
2082,1985,1984-10-05T00:00:00,63,1,1,0,,,,,,1144,16
2083,1985,1984-10-05T00:00:00,60,1,1,0,,,,,,1144,16
2084,1985,1984-10-05T00:00:00,53,1,1,0,,,,,,1144,16
2085,1985,1984-10-05T00:00:00,61,1,1,0,,,,,,1144,16
2086,1985,1984-10-05T00:00:00,64,1,1,0,,,,,,1144,16
2087,1985,1984-10-05T00:00:00,59,1,1,0,,,,,,1144,16
2088,1985,1984-10-05T00:00:00,58,1,1,0,,,,,,1144,16
2089,1985,1984-10-05T00:00:00,54,1,1,0,,,,,,1144,16
2090,1985,1984-10-05T00:00:00,56,1,1,0,,,,,,1144,16
2091,1985,1984-10-05T00:00:00,62,1,1,0,,,,,,1144,16
2092,1985,1984-10-05T00:00:00,55,1,1,0,,,,,,1144,16
2093,1985,1984-10-05T00:00:00,49,1,1,0,,,,,,1144,16
2094,1985,1984-10-05T00:00:00,50,1,1,0,,,,,,1144,16
2095,1985,1984-10-05T00:00:00,51,1,1,0,,,,,,1144,16
2096,1985,1984-10-05T00:00:00,52,1,1,0,,,,,,1144,16
2097,1985,1985-03-25T00:00:00,2,2,1,0,,40,,,,,16
2098,1985,1985-03-25T00:00:00,3,2,1,0,,80,,,,,16
2099,1985,1985-03-25T00:00:00,4,2,1,0,,80,,,,,16
2100,1985,1985-03-25T00:00:00,6,2,1,0,,40,,,,,16
2101,1985,1985-03-25T00:00:00,7,2,1,0,,80,,,,,16
2102,1985,1985-03-25T00:00:00,8,2,1,0,,80,,,,,16
2103,1985,1985-03-25T00:00:00,10,2,1,0,,40,,,,,16
2104,1985,1985-03-25T00:00:00,11,2,1,0,,80,,,,,16
2105,1985,1985-03-25T00:00:00,12,2,1,0,,80,,,,,16
2106,1985,1985-03-25T00:00:00,14,2,1,0,,40,,,,,16
2107,1985,1985-03-25T00:00:00,15,2,1,0,,80,,,,,16
2108,1985,1985-03-25T00:00:00,16,2,1,0,,80,,,,,16
2109,1985,1985-03-25T00:00:00,28,2,1,0,,40,,,,,16
2110,1985,1985-03-25T00:00:00,30,2,1,0,,80,,,,,16
2111,1985,1985-03-25T00:00:00,26,2,1,0,,80,,,,,16
2112,1985,1985-03-25T00:00:00,18,2,1,0,,40,,,,,16
2113,1985,1985-03-25T00:00:00,19,2,1,0,,80,,,,,16
2114,1985,1985-03-25T00:00:00,20,2,1,0,,80,,,,,16
2115,1985,1985-03-25T00:00:00,31,2,1,0,,40,,,,,16
2116,1985,1985-03-25T00:00:00,24,2,1,0,,80,,,,,16
2117,1985,1985-03-25T00:00:00,32,2,1,0,,80,,,,,16
2118,1985,1985-03-25T00:00:00,21,2,1,0,,40,,,,,16
2119,1985,1985-03-25T00:00:00,23,2,1,0,,80,,,,,16
2120,1985,1985-03-25T00:00:00,27,2,1,0,,80,,,,,16
2121,1985,1985-03-25T00:00:00,39,2,1,0,,40,,,,,16
2122,1985,1985-03-25T00:00:00,37,2,1,0,,80,,,,,16
2123,1985,1985-03-25T00:00:00,48,2,1,0,,80,,,,,16
2124,1985,1985-03-25T00:00:00,41,2,1,0,,40,,,,,16
2125,1985,1985-03-25T00:00:00,47,2,1,0,,80,,,,,16
2126,1985,1985-03-25T00:00:00,46,2,1,0,,80,,,,,16
2127,1985,1985-03-25T00:00:00,34,2,1,0,,40,,,,,16
2128,1985,1985-03-25T00:00:00,35,2,1,0,,80,,,,,16
2129,1985,1985-03-25T00:00:00,36,2,1,0,,80,,,,,16
2130,1985,1985-03-25T00:00:00,42,2,1,0,,40,,,,,16
2131,1985,1985-03-25T00:00:00,44,2,1,0,,80,,,,,16
2132,1985,1985-03-25T00:00:00,38,2,1,0,,80,,,,,16
2133,1985,1985-03-25T00:00:00,63,2,1,0,,40,,,,,16
2134,1985,1985-03-25T00:00:00,60,2,1,0,,80,,,,,16
2135,1985,1985-03-25T00:00:00,53,2,1,0,,80,,,,,16
2136,1985,1985-03-25T00:00:00,64,2,1,0,,40,,,,,16
2137,1985,1985-03-25T00:00:00,59,2,1,0,,80,,,,,16
2138,1985,1985-03-25T00:00:00,58,2,1,0,,80,,,,,16
2139,1985,1985-03-25T00:00:00,56,2,1,0,,40,,,,,16
2140,1985,1985-03-25T00:00:00,62,2,1,0,,80,,,,,16
2141,1985,1985-03-25T00:00:00,55,2,1,0,,80,,,,,16
2142,1985,1985-03-25T00:00:00,50,2,1,0,,40,,,,,16
2143,1985,1985-03-25T00:00:00,51,2,1,0,,80,,,,,16
2144,1985,1985-03-25T00:00:00,52,2,1,0,,80,,,,,16
2145,1985,1985-05-16T00:00:00,4,2,1,0,,40,,,,,16
2146,1985,1985-05-16T00:00:00,8,2,1,0,,40,,,,,16
2147,1985,1985-05-16T00:00:00,12,2,1,0,,40,,,,,16
2148,1985,1985-05-16T00:00:00,16,2,1,0,,40,,,,,16
2149,1985,1985-05-16T00:00:00,26,2,1,0,,40,,,,,16
2150,1985,1985-05-16T00:00:00,20,2,1,0,,40,,,,,16
2151,1985,1985-05-16T00:00:00,32,2,1,0,,40,,,,,16
2152,1985,1985-05-16T00:00:00,27,2,1,0,,40,,,,,16
2153,1985,1985-05-16T00:00:00,48,2,1,0,,40,,,,,16
2154,1985,1985-05-16T00:00:00,46,2,1,0,,40,,,,,16
2155,1985,1985-05-16T00:00:00,36,2,1,0,,40,,,,,16
2156,1985,1985-05-16T00:00:00,38,2,1,0,,40,,,,,16
2157,1985,1985-05-16T00:00:00,53,2,1,0,,40,,,,,16
2158,1985,1985-05-16T00:00:00,58,2,1,0,,40,,,,,16
2159,1985,1985-05-16T00:00:00,55,2,1,0,,40,,,,,16
2160,1985,1985-05-16T00:00:00,52,2,1,0,,40,,,,,16
2161,1986,1986-03-24T00:00:00,2,2,1,0,,50,,,,,16
2162,1986,1986-03-24T00:00:00,3,2,1,0,,100,,,,,16
2163,1986,1986-03-24T00:00:00,4,2,1,0,,100,,,,,16
2164,1986,1986-03-24T00:00:00,6,2,1,0,,50,,,,,16
2165,1986,1986-03-24T00:00:00,7,2,1,0,,100,,,,,16
2166,1986,1986-03-24T00:00:00,8,2,1,0,,100,,,,,16
2167,1986,1986-03-24T00:00:00,10,2,1,0,,50,,,,,16
2168,1986,1986-03-24T00:00:00,11,2,1,0,,100,,,,,16
2169,1986,1986-03-24T00:00:00,12,2,1,0,,100,,,,,16
2170,1986,1986-03-24T00:00:00,14,2,1,0,,50,,,,,16
2171,1986,1986-03-24T00:00:00,15,2,1,0,,100,,,,,16
2172,1986,1986-03-24T00:00:00,16,2,1,0,,100,,,,,16
2173,1986,1986-03-24T00:00:00,28,2,1,0,,50,,,,,16
2174,1986,1986-03-24T00:00:00,30,2,1,0,,100,,,,,16
2175,1986,1986-03-24T00:00:00,26,2,1,0,,100,,,,,16
2176,1986,1986-03-24T00:00:00,18,2,1,0,,50,,,,,16
2177,1986,1986-03-24T00:00:00,19,2,1,0,,100,,,,,16
2178,1986,1986-03-24T00:00:00,20,2,1,0,,100,,,,,16
2179,1986,1986-03-24T00:00:00,31,2,1,0,,50,,,,,16
2180,1986,1986-03-24T00:00:00,24,2,1,0,,100,,,,,16
2181,1986,1986-03-24T00:00:00,32,2,1,0,,100,,,,,16
2182,1986,1986-03-24T00:00:00,21,2,1,0,,50,,,,,16
2183,1986,1986-03-24T00:00:00,23,2,1,0,,100,,,,,16
2184,1986,1986-03-24T00:00:00,27,2,1,0,,100,,,,,16
2185,1986,1986-03-24T00:00:00,39,2,1,0,,50,,,,,16
2186,1986,1986-03-24T00:00:00,37,2,1,0,,100,,,,,16
2187,1986,1986-03-24T00:00:00,48,2,1,0,,100,,,,,16
2188,1986,1986-03-24T00:00:00,41,2,1,0,,50,,,,,16
2189,1986,1986-03-24T00:00:00,47,2,1,0,,100,,,,,16
2190,1986,1986-03-24T00:00:00,46,2,1,0,,100,,,,,16
2191,1986,1986-03-24T00:00:00,34,2,1,0,,50,,,,,16
2192,1986,1986-03-24T00:00:00,35,2,1,0,,100,,,,,16
2193,1986,1986-03-24T00:00:00,36,2,1,0,,100,,,,,16
2194,1986,1986-03-24T00:00:00,42,2,1,0,,50,,,,,16
2195,1986,1986-03-24T00:00:00,44,2,1,0,,100,,,,,16
2196,1986,1986-03-24T00:00:00,38,2,1,0,,100,,,,,16
2197,1986,1986-03-24T00:00:00,63,2,1,0,,50,,,,,16
2198,1986,1986-03-24T00:00:00,60,2,1,0,,100,,,,,16
2199,1986,1986-03-24T00:00:00,53,2,1,0,,100,,,,,16
2200,1986,1986-03-24T00:00:00,64,2,1,0,,50,,,,,16
2201,1986,1986-03-24T00:00:00,59,2,1,0,,100,,,,,16
2202,1986,1986-03-24T00:00:00,58,2,1,0,,100,,,,,16
2203,1986,1986-03-24T00:00:00,56,2,1,0,,50,,,,,16
2204,1986,1986-03-24T00:00:00,62,2,1,0,,100,,,,,16
2205,1986,1986-03-24T00:00:00,55,2,1,0,,100,,,,,16
2206,1986,1986-03-24T00:00:00,50,2,1,0,,50,,,,,16
2207,1986,1986-03-24T00:00:00,51,2,1,0,,100,,,,,16
2208,1986,1986-03-24T00:00:00,52,2,1,0,,100,,,,,16
2209,1986,1986-05-07T00:00:00,4,2,1,0,,50,,,,,16
2210,1986,1986-05-07T00:00:00,8,2,1,0,,50,,,,,16
2211,1986,1986-05-07T00:00:00,12,2,1,0,,50,,,,,16
2212,1986,1986-05-07T00:00:00,16,2,1,0,,50,,,,,16
2213,1986,1986-05-07T00:00:00,26,2,1,0,,50,,,,,16
2214,1986,1986-05-07T00:00:00,20,2,1,0,,50,,,,,16
2215,1986,1986-05-07T00:00:00,32,2,1,0,,50,,,,,16
2216,1986,1986-05-07T00:00:00,27,2,1,0,,50,,,,,16
2217,1986,1986-05-07T00:00:00,48,2,1,0,,50,,,,,16
2218,1986,1986-05-07T00:00:00,46,2,1,0,,50,,,,,16
2219,1986,1986-05-07T00:00:00,36,2,1,0,,50,,,,,16
2220,1986,1986-05-07T00:00:00,38,2,1,0,,50,,,,,16
2221,1986,1986-05-07T00:00:00,53,2,1,0,,50,,,,,16
2222,1986,1986-05-07T00:00:00,58,2,1,0,,50,,,,,16
2223,1986,1986-05-07T00:00:00,55,2,1,0,,50,,,,,16
2224,1986,1986-05-07T00:00:00,52,2,1,0,,50,,,,,16
2225,1987,1986-09-03T00:00:00,5,4,0,1,88.3,,,,,,15
2226,1987,1986-09-03T00:00:00,6,4,0,1,88.3,,,,,,15
2227,1987,1986-09-03T00:00:00,7,4,0,1,88.3,,,,,,15
2228,1987,1986-09-03T00:00:00,8,4,0,1,88.3,,,,,,15
2229,1987,1986-09-03T00:00:00,9,4,0,1,176.6,,,,,,15
2230,1987,1986-09-03T00:00:00,10,4,0,1,176.6,,,,,,15
2231,1987,1986-09-03T00:00:00,11,4,0,1,176.6,,,,,,15
2232,1987,1986-09-03T00:00:00,12,4,0,1,176.6,,,,,,15
2233,1987,1986-09-03T00:00:00,13,4,0,1,265,,,,,,15
2234,1987,1986-09-03T00:00:00,14,4,0,1,265,,,,,,15
2235,1987,1986-09-03T00:00:00,15,4,0,1,265,,,,,,15
2236,1987,1986-09-03T00:00:00,16,4,0,1,265,,,,,,15
2237,1987,1986-09-03T00:00:00,17,4,0,1,88.3,,,,,,15
2238,1987,1986-09-03T00:00:00,18,4,0,1,88.3,,,,,,15
2239,1987,1986-09-03T00:00:00,19,4,0,1,88.3,,,,,,15
2240,1987,1986-09-03T00:00:00,20,4,0,1,88.3,,,,,,15
2241,1987,1986-09-03T00:00:00,29,4,0,1,176.6,,,,,,15
2242,1987,1986-09-03T00:00:00,31,4,0,1,176.6,,,,,,15
2243,1987,1986-09-03T00:00:00,24,4,0,1,176.6,,,,,,15
2244,1987,1986-09-03T00:00:00,32,4,0,1,176.6,,,,,,15
2245,1987,1986-09-03T00:00:00,25,4,0,1,265,,,,,,15
2246,1987,1986-09-03T00:00:00,21,4,0,1,265,,,,,,15
2247,1987,1986-09-03T00:00:00,23,4,0,1,265,,,,,,15
2248,1987,1986-09-03T00:00:00,27,4,0,1,265,,,,,,15
2249,1987,1986-09-03T00:00:00,43,4,0,1,88.3,,,,,,15
2250,1987,1986-09-03T00:00:00,41,4,0,1,88.3,,,,,,15
2251,1987,1986-09-03T00:00:00,47,4,0,1,88.3,,,,,,15
2252,1987,1986-09-03T00:00:00,46,4,0,1,88.3,,,,,,15
2253,1987,1986-09-03T00:00:00,33,4,0,1,176.6,,,,,,15
2254,1987,1986-09-03T00:00:00,34,4,0,1,176.6,,,,,,15
2255,1987,1986-09-03T00:00:00,35,4,0,1,176.6,,,,,,15
2256,1987,1986-09-03T00:00:00,36,4,0,1,176.6,,,,,,15
2257,1987,1986-09-03T00:00:00,40,4,0,1,265,,,,,,15
2258,1987,1986-09-03T00:00:00,42,4,0,1,265,,,,,,15
2259,1987,1986-09-03T00:00:00,44,4,0,1,265,,,,,,15
2260,1987,1986-09-03T00:00:00,38,4,0,1,265,,,,,,15
2261,1987,1986-09-03T00:00:00,61,4,0,1,88.3,,,,,,15
2262,1987,1986-09-03T00:00:00,64,4,0,1,88.3,,,,,,15
2263,1987,1986-09-03T00:00:00,59,4,0,1,88.3,,,,,,15
2264,1987,1986-09-03T00:00:00,58,4,0,1,88.3,,,,,,15
2265,1987,1986-09-03T00:00:00,54,4,0,1,176.6,,,,,,15
2266,1987,1986-09-03T00:00:00,56,4,0,1,176.6,,,,,,15
2267,1987,1986-09-03T00:00:00,62,4,0,1,176.6,,,,,,15
2268,1987,1986-09-03T00:00:00,55,4,0,1,176.6,,,,,,15
2269,1987,1986-09-03T00:00:00,49,4,0,1,265,,,,,,15
2270,1987,1986-09-03T00:00:00,50,4,0,1,265,,,,,,15
2271,1987,1986-09-03T00:00:00,51,4,0,1,265,,,,,,15
2272,1987,1986-09-03T00:00:00,52,4,0,1,265,,,,,,15
2273,1987,1987-05-14T00:00:00,2,2,1,0,,80,,,,,16
2274,1987,1987-05-14T00:00:00,3,2,1,0,,160,,,,,16
2275,1987,1987-05-14T00:00:00,4,2,1,0,,240,,,,,16
2276,1987,1987-05-14T00:00:00,6,2,1,0,,80,,,,,16
2277,1987,1987-05-14T00:00:00,7,2,1,0,,160,,,,,16
2278,1987,1987-05-14T00:00:00,8,2,1,0,,240,,,,,16
2279,1987,1987-05-14T00:00:00,10,2,1,0,,80,,,,,16
2280,1987,1987-05-14T00:00:00,11,2,1,0,,160,,,,,16
2281,1987,1987-05-14T00:00:00,12,2,1,0,,240,,,,,16
2282,1987,1987-05-14T00:00:00,14,2,1,0,,80,,,,,16
2283,1987,1987-05-14T00:00:00,15,2,1,0,,160,,,,,16
2284,1987,1987-05-14T00:00:00,16,2,1,0,,240,,,,,16
2285,1987,1987-05-14T00:00:00,28,2,1,0,,80,,,,,16
2286,1987,1987-05-14T00:00:00,30,2,1,0,,160,,,,,16
2287,1987,1987-05-14T00:00:00,26,2,1,0,,240,,,,,16
2288,1987,1987-05-14T00:00:00,18,2,1,0,,80,,,,,16
2289,1987,1987-05-14T00:00:00,19,2,1,0,,160,,,,,16
2290,1987,1987-05-14T00:00:00,20,2,1,0,,240,,,,,16
2291,1987,1987-05-14T00:00:00,31,2,1,0,,80,,,,,16
